"wbcode2","year","dem","y","tradewb"
46,1979,1,965.576721191406,40.4601898193359
46,1980,1,966.768249511719,43.3294219970703
46,1981,1,967.143798828125,46.9522857666016
46,1982,1,966.843322753906,48.6311645507812
46,1983,1,968.665588378906,47.430061340332
46,1984,1,971.795104980469,48.7352600097656
46,1985,1,974.31982421875,51.3843116760254
46,1986,1,976.535705566406,50.0862426757812
46,1987,1,977.7744140625,45.8466567993164
46,1988,1,981.023986816406,45.5857582092285
46,1989,1,984.073181152344,47.3636169433594
46,1990,1,988.332763671875,49.543830871582
46,1991,1,992.586242675781,50.5645484924316
46,1992,1,993.719787597656,50.09326171875
46,1993,1,992.055236816406,46.411304473877
46,1994,1,994.150085449219,44.6533126831055
46,1995,1,995.519287109375,46.2411499023438
46,1996,1,996.017456054688,47.9500694274902
46,1997,1,997.593505859375,51.2415084838867
46,1998,1,999.423034667969,54.6913833618164
46,1999,1,1001.21221923828,56.6123123168945
46,2000,1,1004.08862304688,61.9092636108398
46,2001,1,1005.42346191406,67.8659210205078
46,2002,1,1005.26544189453,68.4766998291016
46,2003,1,1004.83386230469,66.8926391601562
46,2004,1,1006.01007080078,70.3510589599609
46,2005,1,1006.74914550781,74.8226928710938
46,2006,1,1010.49517822266,81.6168518066406
46,2007,1,1013.84564208984,87.0585784912109
46,2008,1,1015.11315917969,88.3181838989258
46,2009,1,1010.10339355469,84.2425765991211
46,2010,1,1013.88043212891,84.4701995849609
47,1960,NA,NA,NA
47,1961,NA,NA,NA
47,1962,NA,NA,NA
47,1963,NA,NA,NA
47,1964,NA,NA,NA
47,1965,NA,NA,NA
47,1966,NA,NA,NA
47,1967,NA,NA,NA
47,1968,NA,NA,NA
47,1969,NA,NA,NA
47,1970,NA,NA,NA
47,1971,NA,NA,NA
47,1972,NA,NA,NA
47,1973,NA,NA,NA
47,1974,NA,NA,NA
47,1975,NA,NA,NA
47,1976,NA,NA,NA
47,1977,0,NA,NA
47,1978,0,NA,NA
47,1979,0,NA,NA
47,1980,0,NA,NA
47,1981,0,NA,NA
47,1982,0,NA,NA
47,1983,0,NA,NA
47,1984,0,NA,NA
47,1985,0,NA,NA
47,1986,0,NA,NA
47,1987,0,NA,NA
47,1988,0,NA,NA
47,1989,0,NA,NA
47,1990,0,706.802429199219,NA
47,1991,0,699.047058105469,132.272155761719
47,1992,0,696.852966308594,122.610641479492
47,1993,0,688.483947753906,120.785751342773
47,1994,0,685.9501953125,106.136596679688
47,1995,0,680.251098632812,95.1749114990234
47,1996,0,673.232055664062,89.7356948852539
47,1997,0,669.228454589844,89.2108917236328
47,1998,0,665.904541015625,90.7772216796875
47,1999,1,664.827758789062,90.7690277099609
47,2000,1,662.422424316406,83.4122161865234
47,2001,1,662.0634765625,87.6776885986328
47,2002,1,662.578247070312,84.3431701660156
47,2003,1,663.869445800781,83.6616592407227
47,2004,1,665.832397460938,86.0407409667969
47,2005,1,667.126586914062,94.7919616699219
47,2006,1,669.937927246094,90.8453063964844
47,2007,1,673.015625,114.418563842773
47,2008,1,676.744201660156,NA
47,2009,1,679.717895507812,NA
47,2010,0,NA,NA
48,1960,NA,NA,NA
48,1961,NA,NA,NA
48,1962,NA,NA,NA
48,1963,NA,NA,NA
48,1964,NA,NA,NA
48,1965,NA,NA,NA
48,1966,NA,NA,NA
48,1967,NA,NA,NA
48,1968,NA,NA,NA
48,1969,NA,NA,NA
48,1970,NA,NA,NA
48,1971,NA,NA,NA
48,1972,NA,NA,NA
48,1973,NA,NA,NA
48,1974,NA,NA,NA
48,1975,NA,NA,NA
48,1976,NA,NA,NA
48,1977,NA,769.743469238281,NA
48,1978,1,779.75146484375,103.716888427734
48,1979,1,758.448791503906,92.8673629760742
48,1980,1,771.260864257812,112.966522216797
48,1981,1,782.586730957031,127.126953125
48,1982,1,786.914306640625,119.92113494873
48,1983,1,790.12939453125,110.697891235352
48,1984,1,796.132019042969,96.1809844970703
48,1985,1,798.186218261719,104.929931640625
48,1986,1,805.863403320312,113.279739379883
48,1987,1,814.0166015625,112.447135925293
48,1988,1,823.096435546875,115.982040405273
48,1989,1,823.552429199219,115.926361083984
48,1990,1,829.115600585938,132.95295715332
48,1991,1,829.840209960938,131.697113037109
48,1992,1,831.697631835938,121.989593505859
48,1993,1,833.056457519531,113.86506652832
48,1994,1,834.240539550781,110.072906494141
48,1995,1,836.17626953125,112.609283447266
48,1996,1,839.036376953125,115.752983093262
48,1997,1,840.9921875,117.168319702148
48,1998,1,846.454833984375,128.988372802734
48,1999,1,847.728332519531,125.194282531738
48,2000,1,845.921142578125,111.988983154297
48,2001,1,846.062866210938,93.0612335205078
48,2002,1,844.449035644531,87.7489318847656
48,2003,1,851.900756835938,82.5229568481445
48,2004,1,855.325622558594,81.72119140625
48,2005,1,855.131652832031,83.2169036865234
48,2006,1,859.999633789062,92.0152587890625
48,2007,1,865.750305175781,87.8396301269531
48,2008,1,872.540405273438,93.1661911010742
48,2009,1,872.44140625,96.0194702148438
48,2010,1,872.384643554688,90.6391448974609
49,1960,1,934.054931640625,NA
49,1961,1,939.540466308594,64.3187789916992
49,1962,1,944.274169921875,60.961799621582
49,1963,1,944.121337890625,62.9078941345215
49,1964,1,952.187255859375,60.6434478759766
49,1965,1,955.862609863281,61.9251403808594
49,1966,1,957.763549804688,60.092098236084
49,1967,1,960.339538574219,58.1187896728516
49,1968,1,963.628662109375,57.6646118164062
49,1969,1,969.206359863281,57.2480545043945
49,1970,1,970.460815429688,58.4310531616211
49,1971,1,972.723571777344,59.5369110107422
49,1972,1,976.241760253906,57.9418258666992
49,1973,1,979.327575683594,57.1751098632812
49,1974,1,978.042724609375,63.3949165344238
49,1975,1,976.525512695312,65.6523742675781
49,1976,1,982.189208984375,60.9034996032715
49,1977,1,983.837341308594,63.3571166992188
49,1978,1,985.775756835938,61.4435729980469
49,1979,1,989.404174804688,60.6761779785156
49,1980,1,988.793823242188,66.5236511230469
49,1981,1,987.931457519531,71.9103698730469
49,1982,1,991.651550292969,73.5230255126953
49,1983,1,994.337585449219,73.8163833618164
49,1984,1,998.471069335938,72.8357391357422
49,1985,1,1002.37609863281,74.080078125
49,1986,1,1007.07299804688,70.7401580810547
49,1987,1,1007.23590087891,66.7184143066406
49,1988,1,1007.04449462891,65.7510604858398
49,1989,1,1007.55584716797,68.2079772949219
49,1990,1,1008.98797607422,70.6930084228516
49,1991,1,1010.02056884766,71.0979919433594
49,1992,1,1011.64605712891,70.9595489501953
49,1993,1,1011.22332763672,68.9761962890625
49,1994,1,1016.263671875,68.3647537231445
49,1995,1,1018.76190185547,69.9718322753906
49,1996,1,1020.99102783203,71.2685317993164
49,1997,1,1023.72387695312,71.6558227539062
49,1998,1,1025.49816894531,73.2320861816406
49,1999,1,1027.69543457031,76.7157135009766
49,2000,1,1030.8291015625,82.1192626953125
49,2001,1,1031.17309570312,87.6657791137695
49,2002,1,1031.318359375,87.7413635253906
49,2003,1,1031.42944335938,86.6531524658203
49,2004,1,1033.44152832031,84.37060546875
49,2005,1,1035.58190917969,89.43505859375
49,2006,1,1038.59155273438,96.1533050537109
49,2007,1,1039.71887207031,101.110122680664
49,2008,1,1038.34448242188,104.669128417969
49,2009,1,1031.79858398438,99.2046203613281
49,2010,1,1032.65405273438,94.1054382324219
50,1960,0,681.615478515625,NA
50,1961,0,675.933288574219,42.0665321350098
50,1962,0,688.365600585938,40.2115249633789
50,1963,0,691.401794433594,44.911003112793
50,1964,0,694.739318847656,45.6736831665039
50,1965,0,678.261840820312,44.3368453979492
50,1966,0,687.814208984375,36.6111145019531
50,1967,0,688.075561523438,43.4187278747559
50,1968,0,685.368347167969,43.4972915649414
50,1969,0,692.825805664062,45.1228637695312
50,1970,0,706.752075195312,43.3390197753906
50,1971,0,714.316589355469,41.0653381347656
50,1972,0,721.510131835938,45.2691955566406
50,1973,0,731.005126953125,47.3609428405762
50,1974,0,734.260681152344,50.6142501831055
50,1975,0,736.810241699219,63.9483833312988
50,1976,0,740.867980957031,50.9057464599609
50,1977,0,743.330200195312,48.2004737854004
50,1978,1,743.091430664062,41.521167755127
50,1979,1,745.194885253906,44.8096237182617
50,1980,1,750.553161621094,46.1607093811035
50,1981,1,752.45166015625,49.7599716186523
50,1982,1,751.863159179688,39.3567276000977
50,1983,1,754.137634277344,33.6541290283203
50,1984,1,753.162536621094,46.5100250244141
50,1985,1,748.830505371094,60.9972457885742
50,1986,1,750.140930175781,61.4621124267578
50,1987,1,757.662292480469,59.0285263061523
50,1988,1,757.7119140625,70.4452819824219
50,1989,1,759.964782714844,75.215705871582
50,1990,1,752.331665039062,78.3532257080078
50,1991,1,751.273803710938,83.8100814819336
50,1992,1,759.303405761719,80.1298370361328
50,1993,1,764.352661132812,80.7373199462891
50,1994,1,764.762145996094,78.7544555664062
50,1995,1,768.308166503906,77.3257446289062
50,1996,1,773.462829589844,74.5158843994141
50,1997,1,779.490356445312,74.3758544921875
50,1998,1,784.642639160156,76.02685546875
50,1999,1,789.551330566406,80.120849609375
50,2000,1,793.484191894531,80.3715972900391
50,2001,1,793.726379394531,79.593994140625
50,2002,1,797.823669433594,73.4747619628906
50,2003,1,796.061950683594,83.4121551513672
50,2004,1,795.880432128906,85.7441253662109
50,2005,1,803.278747558594,71.5863342285156
50,2006,1,811.981750488281,65.4952392578125
50,2007,1,818.7041015625,66.752082824707
50,2008,1,822.440734863281,63.3598709106445
50,2009,1,824.480895996094,61.4867477416992
50,2010,1,830.626708984375,53.2839508056641
51,1960,NA,715.491577148438,NA
51,1961,NA,698.971740722656,113.38818359375
51,1962,0,675.220947265625,87.2976379394531
51,1963,0,702.856994628906,45.5033302307129
51,1964,0,706.503601074219,61.9095764160156
51,1965,0,710.251220703125,52.0437049865723
51,1966,0,702.785949707031,51.8192749023438
51,1967,0,709.05419921875,48.0879898071289
51,1968,0,716.384155273438,44.7674026489258
51,1969,0,721.486572265625,47.9760284423828
51,1970,0,726.970703125,50.1434936523438
51,1971,0,711.936401367188,47.5951843261719
51,1972,0,733.148315429688,48.1133422851562
51,1973,0,733.84375,51.2305297851562
51,1974,0,737.985046386719,70.3388061523438
51,1975,0,739.774291992188,69.1787109375
51,1976,0,744.66259765625,76.0201873779297
51,1977,0,746.603576660156,67.7052383422852
51,1978,0,752.209594726562,67.2761535644531
51,1979,0,756.179260253906,71.3170318603516
51,1980,0,753.693725585938,67.2042083740234
51,1981,0,753.34912109375,64.9257125854492
51,1982,0,756.248107910156,61.8025970458984
51,1983,0,758.241516113281,56.9398803710938
51,1984,0,760.513000488281,51.5123291015625
51,1985,0,761.089599609375,51.0503005981445
51,1986,0,758.56689453125,39.5969467163086
51,1987,0,755.0693359375,37.4444274902344
51,1988,0,751.379272460938,33.9199752807617
51,1989,0,753.086242675781,41.2429809570312
51,1990,0,751.35693359375,51.9577407836914
51,1991,0,747.684692382812,54.0548515319824
51,1992,0,747.077880859375,48.9193572998047
51,1993,0,742.677490234375,45.6533660888672
51,1994,0,739.656921386719,45.6696624755859
51,1995,0,741.457580566406,52.2484893798828
51,1996,0,743.740295410156,58.7566757202148
51,1997,0,743.262451171875,54.8510131835938
51,1998,0,746.774291992188,43.9159545898438
51,1999,0,748.501037597656,49.3249702453613
51,2000,0,749.242858886719,64.8592681884766
51,2001,0,750.351867675781,57.6022262573242
51,2002,0,753.472106933594,56.677791595459
51,2003,0,758.655639648438,63.6664390563965
51,2004,0,762.22412109375,63.9461631774902
51,2005,0,765.689819335938,73.2984771728516
51,2006,0,766.150695800781,72.8777542114258
51,2007,0,767.5771484375,68.1261749267578
51,2008,0,768.422668457031,69.5667190551758
51,2009,0,769.2890625,52.1979370117188
51,2010,0,771.065063476562,55.6895904541016
52,1960,1,670.968322753906,NA
52,1961,0,669.592590332031,35.9814338684082
52,1962,0,671.109375,38.343921661377
52,1963,0,671.945739746094,36.7999267578125
52,1964,0,676.487365722656,34.5639572143555
52,1965,0,676.624816894531,29.0459365844727
52,1966,0,673.547485351562,20.776180267334
52,1967,0,677.320068359375,21.2215557098389
52,1968,0,676.636535644531,23.0737571716309
52,1969,0,678.967590332031,22.4211540222168
52,1970,0,683.345153808594,21.5435848236084
52,1971,0,686.664367675781,23.5904312133789
52,1972,0,688.233459472656,29.0980224609375
52,1973,0,700.303955078125,33.4281158447266
52,1974,0,705.434936523438,39.3116455078125
52,1975,0,710.551025390625,34.8232116699219
52,1976,0,715.041564941406,35.3697891235352
52,1977,0,714.476745605469,34.2811431884766
52,1978,0,718.228454589844,32.8713150024414
52,1979,1,720.501831054688,36.471923828125
52,1980,1,722.0751953125,35.3195304870605
52,1981,1,722.643798828125,32.4948272705078
52,1982,1,719.369995117188,29.9539184570312
52,1983,1,714.142639160156,33.3160705566406
52,1984,1,715.284851074219,32.6928253173828
52,1985,1,715.580627441406,35.3632507324219
52,1986,1,717.038330078125,31.665340423584
52,1987,1,712.388305664062,32.8472900390625
52,1988,1,717.996643066406,41.3704872131348
52,1989,1,716.6064453125,43.9394989013672
52,1990,1,716.951293945312,47.5943069458008
52,1991,1,719.769958496094,45.5051231384277
52,1992,1,719.08642578125,45.6557960510254
52,1993,1,717.278503417969,40.7086448669434
52,1994,1,719.880676269531,43.4151954650879
52,1995,1,719.74951171875,44.7848320007324
52,1996,1,720.384216308594,46.8976516723633
52,1997,1,722.731140136719,43.4773406982422
52,1998,1,723.257995605469,41.374210357666
52,1999,1,715.186645507812,51.8806991577148
52,2000,1,716.343688964844,54.9512481689453
52,2001,1,719.8798828125,50.5599136352539
52,2002,1,723.163757324219,49.0146865844727
52,2003,1,724.671936035156,50.4825744628906
52,2004,1,731.441711425781,49.1975784301758
52,2005,1,735.393127441406,53.7290649414062
52,2006,1,738.458984375,58.8147277832031
52,2007,1,738.9482421875,61.308479309082
52,2008,1,744.4560546875,64.8190078735352
52,2009,1,743.37060546875,59.1424140930176
52,2010,1,745.473205566406,55.6007995605469
53,1960,0,606.463256835938,NA
53,1961,0,608.132080078125,37.3008918762207
53,1962,0,612.146118164062,37.8468017578125
53,1963,0,618.217834472656,41.6917343139648
53,1964,0,623.469482421875,43.732738494873
53,1965,0,629.739562988281,40.6064987182617
53,1966,0,628.255554199219,38.2948760986328
53,1967,0,626.367492675781,34.5423622131348
53,1968,0,626.579467773438,30.952112197876
53,1969,0,630.755065917969,31.2101364135742
53,1970,0,633.855224609375,31.6968536376953
53,1971,0,634.959777832031,32.5432510375977
53,1972,0,634.745483398438,32.2402114868164
53,1973,0,633.258178710938,33.1153907775879
53,1974,0,633.527526855469,39.6719779968262
53,1975,0,639.887329101562,57.4237518310547
53,1976,0,651.318054199219,63.5486526489258
53,1977,0,661.158325195312,56.4805450439453
53,1978,0,664.515563964844,54.9432945251465
53,1979,0,668.085144042969,66.7473373413086
53,1980,0,675.297241210938,78.8499374389648
53,1981,0,676.6259765625,76.23779296875
53,1982,0,683.693176269531,75.8391571044922
53,1983,0,688.437133789062,67.4145355224609
53,1984,0,691.942565917969,58.7807083129883
53,1985,0,695.925231933594,55.7267990112305
53,1986,0,696.118957519531,47.7731018066406
53,1987,0,696.195678710938,38.1531410217285
53,1988,0,699.005187988281,40.0846710205078
53,1989,0,701.617309570312,53.0546112060547
53,1990,0,705.071594238281,52.3990020751953
53,1991,0,704.212280273438,60.5288887023926
53,1992,0,706.749938964844,64.1925277709961
53,1993,0,707.902099609375,56.7506408691406
53,1994,0,710.126892089844,52.6616363525391
53,1995,0,712.988403320312,50.6061630249023
53,1996,0,716.168518066406,48.4458618164062
53,1997,0,719.819030761719,45.0404510498047
53,1998,0,722.062438964844,41.110912322998
53,1999,0,726.246337890625,40.7653045654297
53,2000,0,729.698547363281,39.5106086730957
53,2001,0,731.356872558594,40.2966079711914
53,2002,0,731.849304199219,40.6468162536621
53,2003,0,733.123962402344,44.4672966003418
53,2004,0,735.268737792969,52.6131973266602
53,2005,0,737.796020507812,59.9334945678711
53,2006,0,742.592651367188,62.5589141845703
53,2007,0,747.639831542969,61.8184547424316
53,2008,0,752.771728515625,67.8711318969727
53,2009,0,755.588684082031,63.5944557189941
53,2010,0,758.860290527344,52.9458694458008
54,1960,NA,NA,NA
54,1961,NA,NA,NA
54,1962,NA,NA,NA
54,1963,NA,NA,NA
54,1964,NA,NA,NA
54,1965,NA,NA,NA
54,1966,NA,NA,NA
54,1967,NA,NA,NA
54,1968,NA,NA,NA
54,1969,NA,NA,NA
54,1970,NA,NA,NA
54,1971,NA,NA,NA
54,1972,NA,NA,NA
54,1973,NA,NA,NA
54,1974,NA,NA,NA
54,1975,NA,NA,NA
54,1976,NA,NA,NA
54,1977,NA,NA,NA
54,1978,NA,NA,NA
54,1979,NA,NA,NA
54,1980,NA,NA,NA
54,1981,NA,NA,NA
54,1982,NA,NA,NA
54,1983,NA,NA,NA
54,1984,NA,NA,NA
54,1985,NA,NA,NA
54,1986,NA,NA,NA
54,1987,NA,NA,NA
54,1988,NA,NA,NA
54,1989,NA,NA,NA
54,1990,NA,NA,NA
54,1991,NA,NA,NA
54,1992,NA,490.468444824219,NA
54,1993,0,503.201141357422,75.5102691650391
54,1994,0,522.272521972656,99.5229721069336
54,1995,0,524.264404296875,105.250137329102
54,1996,0,531.559204101562,112.168380737305
54,1997,0,536.983947753906,116.998573303223
54,1998,0,535.987548828125,100.634437561035
54,1999,0,532.796997070312,89.6274948120117
54,2000,0,515.188720703125,96.3954467773438
54,2001,0,519.819274902344,69.0177841186523
54,2002,0,518.631591796875,73.0368499755859
54,2003,0,511.714447021484,71.2513122558594
54,2004,0,509.075836181641,73.3408966064453
54,2005,0,507.796875,65.9612197875977
54,2006,0,503.335479736328,61.8398284912109
54,2007,0,501.517486572266,44.133186340332
54,2008,0,488.153503417969,33.2164611816406
54,2009,0,488.960540771484,30.660816192627
54,2010,0,488.125671386719,28.2325305938721
55,1960,0,822.037719726562,NA
55,1961,0,832.297302246094,14.8736782073975
55,1962,0,840.865966796875,16.9051551818848
55,1963,0,849.152465820312,17.8314151763916
55,1964,0,853.331176757812,19.5918159484863
55,1965,0,858.310791015625,19.576789855957
55,1966,0,864.282348632812,22.0388221740723
55,1967,0,867.300415039062,22.1073703765869
55,1968,0,872.381286621094,22.452220916748
55,1969,0,879.928283691406,23.9333209991455
55,1970,0,882.974975585938,25.5688705444336
55,1971,0,886.410522460938,26.698673248291
55,1972,0,893.339660644531,26.2426319122314
55,1973,0,899.932678222656,27.1616382598877
55,1974,0,904.435241699219,27.941930770874
55,1975,0,903.911010742188,30.7457656860352
55,1976,0,906.017578125,29.1854572296143
55,1977,0,907.625610351562,30.6686344146729
55,1978,1,907.705993652344,29.7529335021973
55,1979,1,906.860229492188,27.5579929351807
55,1980,1,908.407409667969,28.4387168884277
55,1981,1,907.472717285156,33.5427780151367
55,1982,1,908.177001953125,36.0359802246094
55,1983,1,909.459411621094,38.6311149597168
55,1984,1,910.819519042969,42.0294380187988
55,1985,1,912.748718261719,41.1363220214844
55,1986,1,915.646728515625,38.1701545715332
55,1987,1,920.798706054688,34.9041213989258
55,1988,1,925.547668457031,35.880729675293
55,1989,1,930.066650390625,35.9578857421875
55,1990,1,933.62646484375,36.3951721191406
55,1991,1,935.912719726562,35.5582504272461
55,1992,1,936.507690429688,35.8320121765137
55,1993,1,935.159973144531,37.4628753662109
55,1994,1,937.246154785156,39.595832824707
55,1995,1,939.732360839844,43.1911964416504
55,1996,1,941.889404296875,46.006217956543
55,1997,1,945.421508789062,49.394889831543
55,1998,1,949.44287109375,52.1048812866211
55,1999,1,953.564453125,53.5582122802734
55,2000,1,957.650573730469,57.5727996826172
55,2001,1,960.104248046875,60.7139434814453
55,2002,1,961.325622558594,58.3866577148438
55,2003,1,962.717407226562,55.7650527954102
55,2004,1,964.309326171875,54.6282424926758
55,2005,1,966.218688964844,55.596809387207
55,2006,1,968.517028808594,57.2277565002441
55,2007,1,970.315246582031,59.5548324584961
55,2008,1,969.674682617188,60.1200866699219
55,2009,1,965.109558105469,56.2302474975586
55,2010,1,964.612487792969,52.9621658325195
56,1960,0,NA,NA
56,1961,0,NA,NA
56,1962,0,NA,NA
56,1963,0,NA,NA
56,1964,0,NA,NA
56,1965,0,NA,NA
56,1966,0,NA,NA
56,1967,0,NA,NA
56,1968,0,NA,NA
56,1969,0,NA,NA
56,1970,0,NA,NA
56,1971,0,NA,NA
56,1972,0,NA,NA
56,1973,0,NA,NA
56,1974,0,NA,NA
56,1975,0,NA,NA
56,1976,0,NA,NA
56,1977,0,NA,NA
56,1978,0,NA,NA
56,1979,0,NA,NA
56,1980,0,813.977416992188,NA
56,1981,0,814.692687988281,NA
56,1982,0,819.516357421875,NA
56,1983,0,822.462341308594,NA
56,1984,0,824.571899414062,NA
56,1985,0,824.403503417969,NA
56,1986,0,824.756408691406,NA
56,1987,0,827.423583984375,NA
56,1988,0,829.620727539062,NA
56,1989,0,832.243713378906,NA
56,1990,0,824.851806640625,NA
56,1991,0,817.015930175781,NA
56,1992,1,795.054138183594,NA
56,1993,1,791.716613769531,NA
56,1994,1,792.199157714844,NA
56,1995,1,798.840942382812,NA
56,1996,1,805.172912597656,137.524475097656
56,1997,1,816.570922851562,144.606826782227
56,1998,1,822.7509765625,157.171661376953
56,1999,1,823.375244140625,155.034576416016
56,2000,1,832.95068359375,159.93962097168
56,2001,1,841.516662597656,168.027862548828
56,2002,1,849.560363769531,153.233642578125
56,2003,1,857.226745605469,147.478546142578
56,2004,1,864.516540527344,149.754791259766
56,2005,1,873.768737792969,157.847473144531
56,2006,1,883.998657226562,156.917663574219
56,2007,1,890.828979492188,150.017120361328
56,2008,1,885.707092285156,147.350021362305
56,2009,1,870.7724609375,140.142028808594
56,2010,1,873.850158691406,138.733505249023
57,1960,0,NA,NA
57,1961,0,NA,NA
57,1962,0,NA,NA
57,1963,0,NA,NA
57,1964,0,NA,NA
57,1965,0,NA,NA
57,1966,0,NA,NA
57,1967,0,NA,NA
57,1968,0,NA,NA
57,1969,0,NA,NA
57,1970,0,NA,NA
57,1971,0,NA,NA
57,1972,0,NA,NA
57,1973,0,NA,NA
57,1974,0,NA,NA
57,1975,0,NA,NA
57,1976,0,NA,NA
57,1977,0,NA,NA
57,1978,0,NA,NA
57,1979,0,NA,NA
57,1980,0,NA,NA
57,1981,0,495.485260009766,NA
57,1982,0,493.579711914062,18.7287845611572
57,1983,0,498.376403808594,18.8633193969727
57,1984,0,492.248626708984,18.9258232116699
57,1985,0,477.193298339844,19.7247142791748
57,1986,0,483.205139160156,18.3696460723877
57,1987,0,492.97265625,18.166145324707
57,1988,0,490.244995117188,17.5274353027344
57,1989,0,486.606018066406,18.1667766571045
57,1990,0,485.960235595703,16.1044998168945
57,1991,0,475.16748046875,12.9101066589355
57,1992,0,462.690979003906,12.3876657485962
57,1993,0,471.671112060547,13.4006195068359
57,1994,0,471.540740966797,21.5235958099365
57,1995,1,474.351745605469,23.7895851135254
57,1996,1,483.072723388672,24.9901580810547
57,1997,1,483.295104980469,27.6438751220703
57,1998,1,477.015930175781,30.7360877990723
57,1999,1,479.3603515625,32.2353858947754
57,2000,1,482.615173339844,36.0724945068359
57,2001,1,487.992279052734,35.9704360961914
57,2002,1,486.947631835938,36.3295936584473
57,2003,1,482.269134521484,39.9214668273926
57,2004,1,492.564056396484,42.3161468505859
57,2005,1,501.368011474609,46.679027557373
57,2006,1,509.352691650391,49.361888885498
57,2007,1,517.954040527344,49.3143196105957
57,2008,1,526.000366210938,43.4304656982422
57,2009,1,532.258972167969,41.4124984741211
57,2010,0,539.767028808594,42.5314140319824
58,1960,1,889.645690917969,NA
58,1961,1,896.269348144531,42.2502899169922
58,1962,1,898.527709960938,41.3020401000977
58,1963,1,901.053039550781,40.510986328125
58,1964,1,905.602844238281,38.3774337768555
58,1965,1,910.436462402344,40.2104873657227
58,1966,1,912.40673828125,39.7425422668457
58,1967,1,914.010925292969,39.1556587219238
58,1968,1,915.838989257812,41.0931091308594
58,1969,1,925.057678222656,42.9356689453125
58,1970,1,930.632873535156,46.4359893798828
58,1971,1,932.836242675781,48.6981620788574
58,1972,1,939.69189453125,49.1111526489258
58,1973,1,945.874755859375,48.3156585693359
58,1974,1,948.536499023438,51.1927871704102
58,1975,1,949.881469726562,52.2890548706055
58,1976,1,949.923828125,52.3683700561523
58,1977,1,949.88330078125,53.204662322998
58,1978,1,952.47412109375,54.0412673950195
58,1979,1,959.098266601562,54.9978179931641
58,1980,1,964.036010742188,60.071590423584
58,1981,1,964.887817382812,64.1944046020508
58,1982,1,967.331115722656,59.9118270874023
58,1983,1,969.714172363281,58.14013671875
58,1984,1,972.240173339844,59.0298042297363
58,1985,1,975.072082519531,55.9594650268555
58,1986,1,977.354797363281,53.6027717590332
58,1987,1,980.501647949219,49.8937492370605
58,1988,1,985.300415039062,48.8819808959961
58,1989,1,989.892456054688,47.9929389953613
58,1990,1,989.953125,47.7973480224609
58,1991,1,983.219421386719,45.7394561767578
58,1992,1,979.110412597656,48.5911865234375
58,1993,1,977.8125,56.9728164672852
58,1994,1,980.969970703125,62.0607528686523
58,1995,1,984.474365234375,65.5673980712891
58,1996,1,987.653564453125,66.2175903320312
58,1997,1,993.377014160156,68.9871444702148
58,1998,1,998.020080566406,69.9341583251953
58,1999,1,1001.62188720703,69.3276138305664
58,2000,1,1006.60113525391,73.2697143554688
58,2001,1,1008.63153076172,75.9445266723633
58,2002,1,1010.20672607422,72.6665725708008
58,2003,1,1011.96069335938,69.9939422607422
58,2004,1,1015.71234130859,71.7409362792969
58,2005,1,1018.24456787109,75.1000671386719
58,2006,1,1022.17681884766,83.1623306274414
58,2007,1,1026.94909667969,86.5849838256836
58,2008,1,1026.77673339844,87.5231323242188
58,2009,1,1017.57452392578,80.4272613525391
58,2010,1,1020.76843261719,75.984619140625
59,1960,NA,701.31298828125,NA
59,1961,NA,701.329223632812,70.5884628295898
59,1962,NA,701.389892578125,76.4522933959961
59,1963,NA,704.141784667969,89.9020080566406
59,1964,NA,705.689636230469,104.573387145996
59,1965,NA,700.012634277344,96.4084167480469
59,1966,NA,697.364318847656,97.6371459960938
59,1967,NA,707.493347167969,92.5250854492188
59,1968,NA,712.88623046875,94.6413955688477
59,1969,NA,713.312377929688,101.381042480469
59,1970,1,723.159484863281,102.244369506836
59,1971,1,727.716125488281,101.403900146484
59,1972,1,732.846862792969,103.46028137207
59,1973,1,741.773071289062,100.470848083496
59,1974,1,742.326049804688,107.897727966309
59,1975,1,740.891967773438,97.349853515625
59,1976,1,741.713500976562,81.3409271240234
59,1977,1,745.639587402344,86.35546875
59,1978,1,745.6494140625,89.3264465332031
59,1979,1,755.201843261719,92.3374328613281
59,1980,1,751.402404785156,98.4828720092773
59,1981,1,755.097473144531,95.7414932250977
59,1982,1,746.317138671875,100.664154052734
59,1983,1,739.73486328125,93.2450714111328
59,1984,1,745.633422851562,91.8661041259766
59,1985,1,739.314086914062,88.255615234375
59,1986,1,745.822937011719,86.4036407470703
59,1987,0,738.548217773438,84.7926177978516
59,1988,0,739.344909667969,96.3378448486328
59,1989,0,746.291687011719,113.816009521484
59,1990,1,751.380981445312,122.698715209961
59,1991,1,747.704833984375,124.468017578125
59,1992,1,752.391357421875,112.422058105469
59,1993,1,753.087097167969,107.292205810547
59,1994,1,756.648254394531,115.869934082031
59,1995,1,757.82958984375,118.743385314941
59,1996,1,761.356384277344,121.695365905762
59,1997,1,758.060485839844,119.885375976562
59,1998,1,758.408508300781,119.24446105957
59,1999,1,766.066101074219,119.326881408691
59,2000,1,763.759460449219,126.578536987305
59,2001,1,765.363220214844,130.937240600586
59,2002,1,768.322265625,130.210113525391
59,2003,1,769.194519042969,123.791259765625
59,2004,1,774.143432617188,122.061325073242
59,2005,1,774.420471191406,123.325134277344
59,2006,0,775.582092285156,114.933288574219
59,2007,0,773.859375,117.851943969727
