"state","sid","year","cdl_binary","cdl","l_homicide","l_assault","l_robbery","l_larceny","l_police","l_income","l_prisoner"
"Louisiana",19,2008,1,1,2.5223650932312,6.20624113082886,4.96928262710571,7.85575342178345,6.25557994842529,10.5982084274292,6.78426361083984
"Louisiana",19,2009,1,1,2.48417806625366,6.158203125,4.93739700317383,7.8580379486084,5.85874795913696,10.74036693573,6.80430936813354
"Louisiana",19,2010,1,1,2.42986440658569,5.98979568481445,4.75398063659668,7.80395317077637,6.02060127258301,10.5826120376587,6.77811622619629
"Maine",20,2000,0,0,0.190344884991646,4.18548250198364,2.99168300628662,7.56417942047119,5.44818735122681,10.7617893218994,4.90824842453003
"Maine",20,2001,0,0,0.417315304279327,4.18947124481201,3.04882550239563,7.58276796340942,5.43110370635986,10.7163934707642,4.91360998153687
"Maine",20,2002,0,0,0.10572013258934,4.06653308868408,3.06508469581604,7.57679843902588,5.4483962059021,10.7069234848022,5.01627206802368
"Maine",20,2003,0,0,0.230512842535973,4.09518194198608,3.12435078620911,7.54552316665649,5.43726301193237,10.691876411438,5.06530570983887
"Maine",20,2004,0,0,0.341923177242279,4.06090068817139,3.1179780960083,7.54135274887085,5.42125511169434,10.7728128433228,5.06438255310059
"Maine",20,2005,0,0,0.392128348350525,4.15087747573853,3.225341796875,7.54254102706909,5.41531610488892,10.8006973266602,5.06002616882324
"Maine",20,2006,0,0,0.554085671901703,4.08554840087891,3.36662650108337,7.56365156173706,5.40237236022949,10.8068351745605,5.07776260375977
"Maine",20,2007,0,0,0.419477820396423,4.11334466934204,3.27881741523743,7.51900959014893,5.43410491943359,10.8270120620728,5.12990856170654
"Maine",20,2008,0,0,0.857512950897217,4.14374589920044,3.23166823387146,7.53788185119629,5.41680812835693,10.7753038406372,5.11746311187744
"Maine",20,2009,0,0,0.680625855922699,4.08182334899902,3.41149067878723,7.50646162033081,5.38075637817383,10.7848968505859,5.1214656829834
"Maine",20,2010,0,0,0.590874969959259,4.08990478515625,3.43868708610535,7.52271270751953,5.3640284538269,10.7817230224609,5.08790302276611
"Maryland",21,2000,0,0,2.11979269981384,6.22684669494629,5.57088708877563,7.94340944290161,5.89250040054321,11.1425428390503,6.12237882614136
"Maryland",21,2001,0,0,2.14120507240295,6.23210573196411,5.55318117141724,7.93179559707642,5.90057849884033,11.0962581634521,6.11630821228027
"Maryland",21,2002,0,0,2.2658429145813,6.21854734420776,5.52984476089478,7.89840221405029,5.90455675125122,11.1325874328613,6.11810350418091
"Maryland",21,2003,0,0,2.2795250415802,6.08483219146729,5.51179647445679,7.82449436187744,5.88346910476685,11.0351800918579,6.09318923950195
"Maryland",21,2004,0,0,2.26272439956665,6.10730266571045,5.46198511123657,7.78140211105347,5.88427209854126,11.0960912704468,6.06253910064697
"Maryland",21,2005,0,0,2.31327271461487,6.05046796798706,5.57317924499512,7.76333904266357,5.89038038253784,11.121111869812,6.0314736366272
"Maryland",21,2006,0,0,2.27446269989014,5.9712324142456,5.54515933990479,7.72778606414795,5.88016986846924,11.1396856307983,6.01269912719727
"Maryland",21,2007,0,0,2.29219818115234,5.93073415756226,5.4673900604248,7.72939825057983,5.90808010101318,11.1420650482178,6.03693389892578
"Maryland",21,2008,0,0,2.17190384864807,5.90269184112549,5.45944261550903,7.77640771865845,5.91395854949951,11.0746841430664,6.02863264083862
"Maryland",21,2009,0,0,2.05476355552673,5.8725757598877,5.36123371124268,7.71020698547363,5.9014720916748,11.0859203338623,5.97831058502197
"Maryland",21,2010,0,0,2.01482534408569,5.79843330383301,5.26158761978149,7.63335371017456,5.87760925292969,11.0670289993286,5.97873449325562
"Massachusetts",22,2000,0,0,0.712879657745361,5.91000556945801,4.55276203155518,7.45032119750977,5.77805376052856,10.9885921478271,5.16461896896362
"Massachusetts",22,2001,0,0,0.842295289039612,5.88323593139648,4.65530920028687,7.45836067199707,5.78508567810059,11.0721235275269,5.14692735671997
"Massachusetts",22,2002,0,0,1.02445256710052,5.8707766532898,4.74868249893188,7.46032476425171,5.76201915740967,11.009108543396,5.11387157440186
"Massachusetts",22,2003,0,0,0.811484694480896,5.79205322265625,4.8584132194519,7.42265176773071,5.7448787689209,11.008843421936,5.1031174659729
"Massachusetts",22,2004,0,0,1.01430082321167,5.7781229019165,4.79315996170044,7.40148544311523,5.74906206130981,11.0028495788574,5.09727478027344
"Massachusetts",22,2005,0,0,1.05741751194,5.77300262451172,4.84224557876587,7.36916255950928,5.75784683227539,11.0439128875732,5.15372657775879
"Massachusetts",22,2006,0,0,1.07176434993744,5.84555435180664,4.84635782241821,7.35612678527832,5.7591028213501,10.9993124008179,5.1438775062561
"Massachusetts",22,2007,0,0,1.07167637348175,5.78579616546631,4.69232273101807,7.38658237457275,5.75484132766724,11.0264186859131,5.17975616455078
"Massachusetts",22,2008,0,0,0.948268115520477,5.77806568145752,4.69403171539307,7.41130685806274,5.74237489700317,11.0199890136719,5.17234468460083
"Massachusetts",22,2009,0,0,0.977186381816864,5.78229665756226,4.74214315414429,7.40259885787964,5.5520167350769,11.0079660415649,5.15786790847778
"Massachusetts",22,2010,0,0,1.17047488689423,5.80954027175903,4.65886878967285,7.38207864761353,5.70532464981079,11.024073600769,5.15698671340942
"Michigan",23,2000,0,0,1.93225371837616,5.91085910797119,4.95249605178833,7.76261806488037,5.67990970611572,10.9616765975952,6.19953346252441
"Michigan",23,2001,0,0,1.93141901493073,5.92762470245361,4.88900756835938,7.75257873535156,5.68218278884888,10.9237241744995,6.21764993667603
"Michigan",23,2002,0,0,1.93446576595306,5.91810941696167,4.79514837265015,7.69076347351074,5.65813112258911,10.854546546936,6.24684762954712
"Michigan",23,2003,0,0,1.82913148403168,5.85278940200806,4.74087810516357,7.66027593612671,5.64562225341797,10.8850603103638,6.21925449371338
"Michigan",23,2004,0,0,1.87518417835236,5.79111862182617,4.74477815628052,7.58973264694214,5.6366376876831,10.7949934005737,6.20622444152832
"Michigan",23,2005,0,0,1.85249400138855,5.92052841186523,4.90748453140259,7.58443975448608,5.59830665588379,10.8454456329346,6.21901941299438
"Michigan",23,2006,1,0.246575340628624,1.96872019767761,5.89562511444092,4.94898080825806,7.58736562728882,5.54715490341187,10.8705854415894,6.2361421585083
"Michigan",23,2007,1,1,1.88224601745605,5.85137033462524,4.88579082489014,7.5451226234436,5.56347942352295,10.857382774353,6.20989847183228
"Michigan",23,2008,1,1,1.70743525028229,5.79786109924316,4.88081502914429,7.51441717147827,5.57498168945312,10.8281030654907,6.18448495864868
"Michigan",23,2009,1,1,1.82546317577362,5.77222108840942,4.81854343414307,7.48397731781006,5.53416872024536,10.7526340484619,6.11590051651001
"Michigan",23,2010,1,1,1.74436211585999,5.76892614364624,4.75349617004395,7.42963218688965,5.50740623474121,10.7459383010864,6.09851264953613
"Minnesota",24,2000,0,0,1.14950215816498,5.08236598968506,4.35181760787964,7.81277847290039,5.52162885665894,11.1373300552368,4.8706374168396
"Minnesota",24,2001,0,0,0.900374591350555,4.9794774055481,4.35289335250854,7.85346460342407,5.53673410415649,11.0802793502808,4.91698455810547
"Minnesota",24,2002,0,0,0.830296754837036,4.98049259185791,4.38997220993042,7.8248028755188,5.55189990997314,11.1004362106323,4.98372411727905
"Minnesota",24,2003,0,0,0.948378026485443,4.98477649688721,4.37446022033691,7.76739692687988,5.52592611312866,11.0448560714722,5.07436895370483
"Minnesota",24,2004,0,0,0.823649406433105,5.01155948638916,4.40766000747681,7.73540544509888,5.53548908233643,11.0784435272217,5.17398452758789
"Minnesota",24,2005,0,0,0.834941565990448,5.09529161453247,4.5504207611084,7.73662614822388,5.54681921005249,11.0112247467041,5.2257342338562
"Minnesota",24,2006,0,0,0.899290204048157,5.1423716545105,4.66250276565552,7.71661233901978,5.54148292541504,11.0151147842407,5.17201137542725
"Minnesota",24,2007,0,0,0.810971200466156,5.08115100860596,4.52727317810059,7.71780347824097,5.5688624382019,11.0194644927979,5.21305418014526
"Minnesota",24,2008,0,0,0.743578970432281,4.99834537506104,4.39005851745605,7.68364143371582,5.5771632194519,10.9262981414795,5.25353097915649
"Minnesota",24,2009,0,0,0.355019778013229,4.95910835266113,4.24490785598755,7.61419296264648,5.57676267623901,10.9510869979858,5.25989389419556
"Minnesota",24,2010,0,0,0.597912549972534,4.91997337341309,4.16155958175659,7.58020496368408,5.54467582702637,10.8695964813232,5.22329378128052
"Mississippi",25,2000,0,0,2.22735238075256,5.43280553817749,4.58820629119873,7.83887624740601,5.62435817718506,10.6788139343262,6.60155439376831
"Mississippi",25,2001,0,0,2.32315850257874,5.25350093841553,4.78110933303833,7.8419919013977,5.69982576370239,10.522557258606,6.65519714355469
"Mississippi",25,2002,0,0,2.25263142585754,5.21583271026611,4.79518747329712,7.83959627151489,5.71040487289429,10.5301742553711,6.57631254196167
"Mississippi",25,2003,0,0,2.26023864746094,5.18496942520142,4.68467664718628,7.80475759506226,5.63255882263184,10.5661497116089,6.60550212860107
"Mississippi",25,2004,0,0,2.09095144271851,5.11641359329224,4.49124670028687,7.75489044189453,5.75496482849121,10.599555015564,6.6174693107605
"Mississippi",25,2005,0,0,2.02518129348755,5.04057884216309,4.4445104598999,7.67575025558472,5.70726203918457,10.510968208313,6.58811712265015
"Mississippi",25,2006,1,0.5,2.07581353187561,5.03690099716187,4.71671676635742,7.59827423095703,5.75603485107422,10.5336952209473,6.58458662033081
"Mississippi",25,2007,1,1,1.9487167596817,5.00875759124756,4.59579515457153,7.58515071868896,5.69602680206299,10.5764579772949,6.64879608154297
"Mississippi",25,2008,1,1,2.08156681060791,5.08135080337524,4.66281938552856,7.52819395065308,5.64336538314819,10.5161561965942,6.65874195098877
"Mississippi",25,2009,1,1,1.8929226398468,4.99073696136475,4.62104511260986,7.49037027359009,5.70347213745117,10.4817008972168,6.60003519058228
"Mississippi",25,2010,1,1,1.95014452934265,4.92866230010986,4.54245281219482,7.48630475997925,5.85492992401123,10.5449466705322,6.56806945800781
"Missouri",26,2000,0,0,1.85422003269196,5.80983257293701,4.94053554534912,7.98493909835815,5.68642616271973,10.9525241851807,6.22253656387329
"Missouri",26,2001,0,0,1.91746973991394,5.94827890396118,4.95672988891602,8.02683639526367,5.74646186828613,10.8378343582153,6.26521253585815
"Missouri",26,2002,0,0,1.79370152950287,5.97835445404053,4.84867143630981,7.97401857376099,5.83521461486816,10.855975151062,6.30383062362671
"Missouri",26,2003,0,0,1.65279459953308,5.87433576583862,4.79413890838623,7.97934627532959,5.84108543395996,10.8566694259644,6.30536985397339
"Missouri",26,2004,0,0,1.84642791748047,5.86869764328003,4.77649116516113,7.94915103912354,5.83315992355347,10.7921600341797,6.32148313522339
"Missouri",26,2005,0,0,1.96541833877563,5.93326663970947,4.85024690628052,7.94743537902832,5.7992377281189,10.7791433334351,6.30498266220093
"Missouri",26,2006,0,0,1.84572267532349,5.93848943710327,4.8677282333374,7.87415075302124,5.80411338806152,10.7832593917847,6.24672365188599
"Missouri",26,2007,1,0.339726030826569,1.83896350860596,5.97772026062012,4.88543033599854,7.89311504364014,5.83463621139526,10.7867794036865,6.23777627944946
"Missouri",26,2008,1,1,2.04931616783142,5.84248638153076,4.83551788330078,7.84548711776733,5.84613513946533,10.7497844696045,6.24195671081543
"Missouri",26,2009,1,1,1.88014483451843,5.82934904098511,4.83594274520874,7.77656030654907,5.8492169380188,10.811222076416,6.24926567077637
"Missouri",26,2010,1,1,1.95252990722656,5.77847623825073,4.63355159759521,7.76395606994629,5.8343391418457,10.7403888702393,6.24178171157837
"Montana",27,2000,0,0,0.823901832103729,5.55834436416626,3.14137554168701,8.0197639465332,5.6258716583252,10.6334247589111,5.86893844604492
"Montana",27,2001,0,0,1.35201907157898,5.7395453453064,3.26373791694641,7.93956899642944,5.69658803939819,10.585675239563,5.9357852935791
"Montana",27,2002,0,0,0.592638075351715,5.70650672912598,3.465496301651,7.89239311218262,5.72364568710327,10.6506252288818,5.92867231369019
"Montana",27,2003,0,0,1.21234440803528,5.74027347564697,3.50824046134949,7.84566259384155,5.73050308227539,10.6074514389038,6.00537633895874
"Montana",27,2004,0,0,1.20186281204224,5.49095153808594,3.25170397758484,7.80318355560303,5.7240138053894,10.57630443573,6.0634822845459
"Montana",27,2005,0,0,0.681382179260254,5.45863676071167,2.96716022491455,7.86819934844971,5.72695541381836,10.6376085281372,5.96062994003296
"Montana",27,2006,0,0,1.28073525428772,5.74393510818481,3.20969581604004,7.74017953872681,5.67482137680054,10.7021427154541,5.93525552749634
"Montana",27,2007,0,0,0.887560665607452,5.72625494003296,3.19014573097229,7.75277137756348,5.66814470291138,10.7343511581421,5.90166807174683
"Montana",27,2008,0,0,1.23840117454529,5.49808883666992,3.05509948730469,7.68930244445801,5.62835073471069,10.6792049407959,5.93252515792847
"Montana",27,2009,1,0.676712334156036,1.20787942409515,5.42968225479126,3.17148900032043,7.62174797058105,5.73677587509155,10.6238851547241,5.93222045898438
"Montana",27,2010,1,1,0.971881687641144,5.40498542785645,2.7700309753418,7.61672258377075,5.70029020309448,10.6326532363892,5.93418836593628
"Nebraska",28,2000,0,0,1.33346402645111,5.47432851791382,4.23523426055908,7.99231004714966,5.60902738571167,10.8754024505615,5.45777797698975
"Nebraska",28,2001,0,0,0.950365960597992,5.38118267059326,4.21736717224121,8.06178283691406,5.60808420181274,10.8913354873657,5.46733999252319
"Nebraska",28,2002,0,0,1.05102634429932,5.35649824142456,4.39433002471924,8.02799701690674,5.62423276901245,10.8564376831055,5.48827075958252
"Nebraska",28,2003,0,0,1.19942307472229,5.29970216751099,4.23454761505127,7.97209453582764,5.619553565979,10.861515045166,5.47807121276855
"Nebraska",28,2004,0,0,0.857719361782074,5.35613918304443,4.20586776733398,7.91387319564819,5.64583587646484,10.8305597305298,5.49487257003784
"Nebraska",28,2005,0,0,0.946881115436554,5.29039144515991,4.10966730117798,7.88505554199219,5.59932518005371,10.887866973877,5.56447410583496
"Nebraska",28,2006,0,0,1.09767067432404,5.2676944732666,4.1635274887085,7.83716344833374,5.59831857681274,10.8602285385132,5.51832818984985
"Nebraska",28,2007,0,0,1.37825191020966,5.35980081558228,4.14726305007935,7.76306104660034,5.56812286376953,10.8533868789673,5.54269981384277
"Nebraska",28,2008,0,0,1.36003577709198,5.30653047561646,4.29373836517334,7.6815595626831,5.6043815612793,10.846809387207,5.54219675064087
"Nebraska",28,2009,0,0,0.838808178901672,5.23325729370117,4.23184204101562,7.65722560882568,5.60472726821899,10.8280239105225,5.53127431869507
"Nebraska",28,2010,0,0,1.09132552146912,5.21995210647583,4.03478956222534,7.61779308319092,5.58597803115845,10.8729019165039,5.53332281112671
"Nevada",29,2000,0,0,1.8819477558136,5.5276608467102,5.44347810745239,7.71691703796387,5.89546346664429,10.967077255249,6.23875617980957
"Nevada",29,2001,0,0,2.16166877746582,5.72712421417236,5.47221183776855,7.6847505569458,5.89310216903687,10.9316062927246,6.20208501815796
"Nevada",29,2002,0,0,2.13520240783691,5.87641716003418,5.47722434997559,7.70432662963867,5.96216106414795,10.9057178497314,6.19373846054077
"Nevada",29,2003,0,0,2.18872451782227,5.83084201812744,5.46673059463501,7.78960609436035,5.87455368041992,10.888650894165,6.16873836517334
"Nevada",29,2004,0,0,2.01147985458374,5.89376258850098,5.36199569702148,7.7313723564148,5.85679149627686,10.9057178497314,6.20227909088135
"Nevada",29,2005,0,0,2.15765261650085,5.904296875,5.28551959991455,7.68900632858276,5.88205862045288,10.8938093185425,6.20410442352295
"Nevada",29,2006,0,0,2.20344924926758,6.02426862716675,5.64199352264404,7.61095809936523,5.89674377441406,10.9426507949829,6.24797439575195
"Nevada",29,2007,0,0,2.04825735092163,6.10341596603394,5.63033580780029,7.60201978683472,5.94850158691406,10.9480838775635,6.28857707977295
"Nevada",29,2008,0,0,1.86874461174011,6.08405447006226,5.53850317001343,7.57750463485718,5.84995460510254,10.923002243042,6.21553659439087
"Nevada",29,2009,0,0,1.81284058094025,6.10706853866577,5.46715497970581,7.50939607620239,5.98475933074951,10.864426612854,6.1950273513794
"Nevada",29,2010,0,0,1.77382719516754,6.05435371398926,5.28631687164307,7.36898565292358,5.90879106521606,10.8498220443726,6.15688180923462
"New Hampshire",30,2000,0,0,0.605930030345917,4.57964658737183,3.63077974319458,7.45571899414062,5.32888317108154,11.0740795135498,5.2366795539856
"New Hampshire",30,2001,0,0,0.328801482915878,4.60546779632568,3.59366250038147,7.40207147598267,5.39807558059692,11.0543127059937,5.27547311782837
"New Hampshire",30,2002,0,0,-0.0319160670042038,4.56067514419556,3.5066249370575,7.35970449447632,5.31638145446777,11.11314868927,5.287428855896
"New Hampshire",30,2003,0,0,0.306227922439575,4.38276767730713,3.64680075645447,7.37319660186768,5.36284828186035,11.0954990386963,5.27030563354492
"New Hampshire",30,2004,0,0,0.297954231500626,4.57052707672119,3.67934894561768,7.35428142547607,5.34478902816772,11.0910415649414,5.26776742935181
"New Hampshire",30,2005,0,0,0.400881439447403,4.33476877212524,3.35633969306946,7.2815899848938,5.49495458602905,11.0610284805298,5.29241704940796
"New Hampshire",30,2006,0,0,-0.0113925719633698,4.54248428344727,3.54615092277527,7.36492300033569,5.4936261177063,11.1126565933228,5.36281681060791
"New Hampshire",30,2007,0,0,-0.0878994464874268,4.42112684249878,3.51396870613098,7.3001708984375,5.51544857025146,11.1712799072266,5.41437864303589
"New Hampshire",30,2008,0,0,0.0646924525499344,4.58725690841675,3.47536849975586,7.4386944770813,5.54919290542603,11.112642288208,5.39947938919067
"New Hampshire",30,2009,0,0,-0.178845047950745,4.56292009353638,3.54135680198669,7.45549201965332,5.54087018966675,11.0850610733032,5.33568286895752
"New Hampshire",30,2010,0,0,-0.0124263148754835,4.60952520370483,3.53409171104431,7.43823432922363,5.5661416053772,11.1080656051636,5.34597253799438
"New Jersey",31,2000,0,0,1.25732862949371,5.33767700195312,5.10526514053345,7.54570150375366,6.14167594909668,11.0637903213501,5.89262866973877
"New Jersey",31,2001,0,0,1.39952456951141,5.34491300582886,5.13705253601074,7.54022312164307,6.14902687072754,11.0628499984741,5.82743167877197
"New Jersey",31,2002,0,0,1.39573621749878,5.28647232055664,5.11332941055298,7.47511577606201,6.1392822265625,11.0994386672974,5.80579519271851
"New Jersey",31,2003,0,0,1.57030296325684,5.27215194702148,5.0626220703125,7.42955112457275,6.15810632705688,11.1040697097778,5.77661180496216
"New Jersey",31,2004,0,0,1.52822315692902,5.2462649345398,5.03549480438232,7.40619468688965,6.15845918655396,11.0635557174683,5.75151252746582
"New Jersey",31,2005,0,0,1.58791732788086,5.24010038375854,5.04393911361694,7.38057994842529,6.17151355743408,11.1672191619873,5.77163171768188
"New Jersey",31,2006,0,0,1.58805680274963,5.18366765975952,5.03114366531372,7.34182596206665,6.03513431549072,11.2063732147217,5.74851226806641
"New Jersey",31,2007,0,0,1.48036682605743,5.1210560798645,4.97496366500854,7.33140707015991,6.17515230178833,11.060809135437,5.73473167419434
"New Jersey",31,2008,0,0,1.4684431552887,5.09646511077881,4.98828983306885,7.37780427932739,6.18480253219604,11.0994081497192,5.70289659500122
"New Jersey",31,2009,0,0,1.30498325824738,5.09471464157104,4.90190887451172,7.30194234848022,6.17586421966553,11.0950736999512,5.68158769607544
"New Jersey",31,2010,0,0,1.4438658952713,5.06622838973999,4.90504312515259,7.29332256317139,6.12419843673706,11.0594253540039,5.65457487106323
"New Mexico",32,2000,0,0,2.02453875541687,6.3523440361023,4.94290971755981,8.08616828918457,5.72134971618652,10.7017154693604,5.7026195526123
"New Mexico",32,2001,0,0,1.70874333381653,6.38637495040894,5.01277685165405,8.05395412445068,5.47859764099121,10.6162662506104,5.75621509552002
"New Mexico",32,2002,0,0,2.12316346168518,6.34247779846191,4.79821920394897,7.98496150970459,5.74046230316162,10.6683044433594,5.79696273803711
"New Mexico",32,2003,0,0,1.84217643737793,6.25204467773438,4.65748167037964,7.92019414901733,5.57922983169556,10.6362638473511,5.82459354400635
"New Mexico",32,2004,0,0,2.20521306991577,6.26657390594482,4.70674610137939,7.93563938140869,5.66445589065552,10.7291097640991,5.83608102798462
"New Mexico",32,2005,0,0,2.03213405609131,6.2075891494751,4.608238697052,7.89614009857178,5.68152856826782,10.6804704666138,5.8527421951294
"New Mexico",32,2006,0,0,1.95448350906372,6.20100975036621,4.68404006958008,7.7760705947876,5.48912191390991,10.6755847930908,5.82794666290283
"New Mexico",32,2007,0,0,2.25900721549988,6.23193311691284,4.78688383102417,7.7686128616333,5.67160892486572,10.7502784729004,5.80757331848145
"New Mexico",32,2008,0,0,2.03397059440613,6.19222831726074,4.69748830795288,7.78132343292236,5.68289566040039,10.6604309082031,5.78770112991333
"New Mexico",32,2009,0,0,2.31026101112366,6.18209314346313,4.58830499649048,7.76233911514282,5.81908893585205,10.6978588104248,5.80447006225586
"New Mexico",32,2010,0,0,1.94137167930603,6.13528537750244,4.37201547622681,7.68836212158203,5.69004678726196,10.7165927886963,5.78926944732666
"New York",33,2000,0,0,1.64384698867798,5.78888034820557,5.39530181884766,7.52462911605835,6.15350532531738,10.8510246276855,5.94435691833496
"New York",33,2001,0,0,1.65018558502197,5.73337459564209,5.28982543945312,7.48802518844604,6.14880228042603,10.8563995361328,5.90362405776978
"New York",33,2002,0,0,1.58812940120697,5.66477155685425,5.28503465652466,7.44566965103149,6.07786512374878,10.8368520736694,5.88920211791992
"New York",33,2003,0,0,1.61370146274567,5.57353496551514,5.25964879989624,7.42312908172607,5.95156574249268,10.834174156189,5.85940885543823
"New York",33,2004,0,0,1.56250619888306,5.52841663360596,5.1918888092041,7.42007303237915,6.14008903503418,10.8500747680664,5.83514928817749
"New York",33,2005,0,0,1.54436635971069,5.51093816757202,5.2394905090332,7.39019632339478,6.10538387298584,10.872142791748,5.81808805465698
"New York",33,2006,0,0,1.56570160388947,5.46049928665161,5.18599367141724,7.33981275558472,6.09970808029175,10.8618221282959,5.7928671836853
"New York",33,2007,0,0,1.42790675163269,5.45811080932617,5.08294916152954,7.32013511657715,6.11141920089722,10.8487157821655,5.78319549560547
"New York",33,2008,0,0,1.45928287506104,5.37897968292236,5.09752988815308,7.3353419303894,6.03222894668579,10.8415203094482,5.73852062225342
"New York",33,2009,0,0,1.39148604869843,5.41386079788208,4.97589349746704,7.3184871673584,6.06878042221069,10.8404626846313,5.71088457107544
"New York",33,2010,0,0,1.50099110603333,5.42602396011353,4.9938178062439,7.31734228134155,6.0684380531311,10.816291809082,5.68185949325562
"North Carolina",34,2000,0,0,1.97181379795074,5.75904273986816,5.08493232727051,8.00166988372803,5.8473949432373,10.789608001709,6.00263500213623
"North Carolina",34,2001,0,0,1.8510240316391,5.73586893081665,5.12228536605835,8.00329780578613,5.85334014892578,10.7578601837158,5.99930047988892
"North Carolina",34,2002,0,0,1.91629612445831,5.70284700393677,5.01962184906006,7.95283794403076,5.84468078613281,10.6977233886719,6.0080828666687
"North Carolina",34,2003,0,0,1.82636225223541,5.65899133682251,5.01139116287231,7.95466709136963,5.85600996017456,10.6963443756104,6.02091550827026
"North Carolina",34,2004,0,0,1.8614205121994,5.65339756011963,4.95910501480103,7.91812944412231,5.87932634353638,10.7460460662842,6.06020402908325
"North Carolina",34,2005,0,0,1.93948149681091,5.69960784912109,5.01209592819214,7.87419939041138,5.88121271133423,10.7572641372681,6.06923151016235
"North Carolina",34,2006,0,0,1.80783188343048,5.66988611221313,5.02789211273193,7.84853601455688,5.84733533859253,10.669792175293,6.04729175567627
"North Carolina",34,2007,0,0,1.88807559013367,5.68145322799683,5.03228664398193,7.87997102737427,5.8445234298706,10.7311000823975,6.05930757522583
"North Carolina",34,2008,0,0,1.90137708187103,5.65830135345459,5.06563091278076,7.86103963851929,5.87051439285278,10.679895401001,6.07974863052368
"North Carolina",34,2009,0,0,1.68748736381531,5.55244874954224,4.8730959892273,7.77780199050903,5.87971067428589,10.6595621109009,6.08825349807739
"North Carolina",34,2010,0,0,1.61785614490509,5.4761061668396,4.6229977607727,7.69637966156006,5.84924936294556,10.686315536499,6.05196905136108
"North Dakota",35,2000,0,0,-0.43594416975975,3.86134123802185,2.20311307907104,7.49174070358276,5.48093128204346,10.7271146774292,5.15876722335815
"North Dakota",35,2001,0,0,0.136322259902954,3.80354022979736,2.28475666046143,7.54770565032959,5.49895477294922,10.6937618255615,5.21149587631226
"North Dakota",35,2002,0,0,-0.199252441525459,3.78973174095154,2.25175261497498,7.54149913787842,5.53214502334595,10.6890544891357,5.20522499084473
"North Dakota",35,2003,0,0,0.39018902182579,3.84895634651184,2.16325640678406,7.43548154830933,5.55115842819214,10.7769956588745,5.31502437591553
"North Dakota",35,2004,0,0,0.271659463644028,3.99131059646606,1.95341801643372,7.35294771194458,5.578688621521,10.7204217910767,5.38289403915405
"North Dakota",35,2005,0,0,0.677200019359589,4.32351970672607,2.18127727508545,7.37546825408936,5.56441116333008,10.760495185852,5.42574882507324
"North Dakota",35,2006,0,0,0.229622289538383,4.81331348419189,2.48091411590576,7.32344198226929,5.53974485397339,10.7007246017456,5.36762428283691
"North Dakota",35,2007,1,0.413698643445969,0.786345481872559,4.91001749038696,2.43774747848511,7.30580854415894,5.56426763534546,10.8125324249268,5.40287923812866
"North Dakota",35,2008,1,1,-0.24469056725502,4.89345788955688,2.43633103370667,7.32863521575928,5.56824541091919,10.8249444961548,5.42656898498535
"North Dakota",35,2009,1,1,0.629038393497467,5.32038640975952,2.81696057319641,7.30043840408325,5.60289430618286,10.8376579284668,5.44797515869141
"North Dakota",35,2010,1,1,0.406944662332535,5.17423391342163,2.6041693687439,7.21708726882935,5.62188053131104,10.8470039367676,5.40887546539307
"Ohio",36,2000,0,0,1.33010220527649,5.07231855392456,4.95028781890869,7.88349342346191,5.69712448120117,10.9040279388428,6.02738046646118
"Ohio",36,2001,0,0,1.40646386146545,5.0856728553772,5.04538822174072,7.89081525802612,5.68162298202515,10.848560333252,6.01342439651489
"Ohio",36,2002,0,0,1.55378091335297,5.02484941482544,5.07941436767578,7.85587406158447,5.71138572692871,10.8538122177124,6.01715087890625
"Ohio",36,2003,0,0,1.55264782905579,4.97416973114014,5.02211952209473,7.8348183631897,5.64762592315674,10.8511219024658,5.99681854248047
"Ohio",36,2004,0,0,1.51217138767242,4.97270584106445,5.05152559280396,7.83589267730713,5.52645111083984,10.8137197494507,5.99573183059692
"Ohio",36,2005,0,0,1.66559529304504,4.97996616363525,5.12030649185181,7.824622631073,5.63043594360352,10.8070573806763,6.01869058609009
"Ohio",36,2006,0,0,1.54669785499573,4.97498321533203,5.13047456741333,7.80929374694824,5.55274820327759,10.8124713897705,6.05993986129761
"Ohio",36,2007,0,0,1.52924370765686,4.9691891670227,5.07422208786011,7.74516677856445,5.59838342666626,10.8518772125244,6.09254789352417
"Ohio",36,2008,1,0.306849300861359,1.56906759738922,4.96681070327759,5.09915781021118,7.73104429244995,5.61409091949463,10.7690744400024,6.11027479171753
"Ohio",36,2009,1,1,1.52123785018921,4.93369340896606,5.03366088867188,7.68236112594604,5.55620050430298,10.7501277923584,6.10543060302734
"Ohio",36,2010,1,1,1.41815590858459,4.91491794586182,4.96258020401001,7.66883659362793,5.49223375320435,10.7384166717529,6.10618305206299
"Oklahoma",37,2000,0,0,1.6959662437439,5.96142816543579,4.3609790802002,7.96527051925659,5.73892116546631,10.6228628158569,6.54304790496826
"Oklahoma",37,2001,0,0,1.7095091342926,5.98534917831421,4.40705394744873,7.94589996337891,5.75407648086548,10.6886215209961,6.52279138565063
"Oklahoma",37,2002,0,0,1.57343292236328,5.9435019493103,4.47465229034424,7.99445629119873,5.74687576293945,10.6961631774902,6.50989103317261
"Oklahoma",37,2003,0,0,1.80245900154114,5.9338903427124,4.55296087265015,8.02098178863525,5.7324743270874,10.6586933135986,6.51001930236816
"Oklahoma",37,2004,0,0,1.69580376148224,5.92741394042969,4.50598335266113,7.99561262130737,5.72403144836426,10.7304220199585,6.52708101272583
